9.105050E-02	1.404300E-01	3.636710E-02	-5.174120E-01	2.030610E-01	-1.449820E-01
-1.315110E-01	1.879540E-01	1.559000E-03	2.611470E-01	2.672680E-01	3.221740E-02
-1.904640E-02	4.913170E-01	7.395000E-02	-2.589220E-01	4.300880E-03	7.445610E-02
2.298720E-02	9.117130E-02	-3.908700E-02	2.084580E-01	1.170100E-01	4.604460E-02
3.910760E-01	1.188630E-01	-4.866460E-01	3.362130E-01	3.850420E-01	2.282520E-01
3.616550E-03	4.236100E-01	4.903690E-03	-4.805020E-01	6.224810E-03	-1.627970E-01
6.839070E-02	7.130730E-02	-8.211240E-02	-1.225240E-01	-7.675730E-02	7.418470E-02
1.250160E-01	1.858020E-02	-2.889920E-01	-4.607570E-02	-2.152680E-01	-1.203360E-01
-3.629150E-02	3.833790E-01	2.858240E-02	-1.732340E-01	4.576270E-02	-7.120420E-03
-7.787180E-02	4.793750E-01	-1.552640E-03	6.072540E-01	-2.500930E-01	-3.981910E-03
1.739390E-01	3.186110E-01	-8.452260E-02	4.562200E-01	-3.254120E-01	-2.355410E-01
6.471160E-02	3.517970E-01	-1.312930E-01	5.649940E-02	9.014760E-02	-1.033650E-01
3.270840E-01	5.059040E-02	-5.291770E-01	2.792830E-01	-2.610320E-01	-1.626550E-01
1.665800E-01	2.396190E-03	-1.159200E-01	-4.265490E-02	8.757500E-02	-3.266520E-02
3.298040E-01	6.333810E-01	9.721970E-02	2.768990E-01	1.991980E-01	4.570580E-01
-1.336950E-01	-1.273840E-02	-1.706520E-01	1.467510E-01	-5.821730E-01	4.219500E-02
5.363020E-02	1.663270E-02	-1.116860E-01	-2.616720E-01	-1.263730E-01	5.579040E-02
1.003730E-01	-3.932570E-02	-5.438660E-02	1.664360E-01	2.570140E-01	-3.736950E-04
6.663400E-04	9.157790E-02	-1.811760E-01	-2.743760E-01	1.918980E-01	-3.095720E-02
-4.113810E-04	3.832740E-01	-2.413070E-02	-1.347150E-01	-4.553350E-03	-4.796850E-02
2.639980E-01	-7.471740E-02	-4.863210E-01	-3.266530E-01	-5.888130E-01	-1.953290E-02
9.003230E-03	9.775930E-02	-1.363060E+00	-1.123300E+00	-6.170440E-01	1.095700E-01
-1.871140E-01	-1.286160E-02	-4.183480E-01	1.530260E-01	6.825380E-01	-2.862610E-01
-7.119340E-01	-5.180200E-02	-1.600440E-01	-4.712620E-01	-1.908290E+00	-2.287940E-01
1.811920E-02	3.007840E-01	-3.325640E-01	1.738880E-01	-5.659920E-02	-7.466770E-02
5.087300E-02	-5.411350E-02	3.372460E-02	2.629810E-01	4.423830E-01	-2.986510E-02
1.601320E-01	7.823050E-02	-4.113380E-02	9.086680E-02	-1.021760E-01	-1.140990E-01
1.090360E-01	8.795190E-04	-3.998280E-01	6.053890E-03	-3.260080E-01	2.401630E-02
1.775000E-01	1.194360E+00	-4.790700E-01	-1.219800E+00	-4.730920E-02	2.914620E-02
1.944790E-01	1.121450E-01	-1.306800E-01	-1.389300E-01	-1.371880E-01	1.507280E-01
9.161220E-05	3.192490E-02	-3.210460E-01	-3.844960E-01	-1.461720E-03	-8.706740E-03
6.530930E-02	1.270770E-01	-2.117180E-03	1.990680E-01	-2.518560E-01	-1.061350E-01
8.934200E-03	-8.515340E-02	-1.537480E-01	-3.340590E-01	-1.122940E-01	-2.596080E-03
8.200760E-02	2.561960E-01	7.043030E-02	3.311100E-01	-1.498270E-01	-1.495400E-01
3.027870E-03	1.284040E-01	-1.570780E-01	3.117520E-01	-3.913840E-01	-1.003420E-01
2.317620E-04	2.780910E-01	-1.247330E-04	6.205660E-03	-8.310530E-05	-8.846070E-03
1.724130E-01	5.852310E-02	1.698760E-01	1.155750E-01	-1.751220E-01	-1.319200E-01
5.797090E-01	6.767560E-01	-1.247960E-01	-1.012150E+00	4.725460E-01	-6.843330E-01
4.412330E-03	-8.845600E-02	-3.330300E-01	-4.705840E-01	-6.546800E-02	-2.122040E-02
5.500530E-02	-9.574200E-02	1.410680E-01	-3.226190E-01	-3.111920E-01	-1.382880E-02
7.441640E-02	2.140960E-01	7.779910E-02	1.535570E-01	-1.026530E-01	-1.289170E-01
1.830050E-01	2.460790E-02	1.689130E-02	-5.125460E-02	-1.613240E-01	6.790890E-02
8.391770E-02	-3.109110E-02	-3.608180E-02	-1.200850E-01	-2.208740E-01	-7.594600E-03
4.500080E-02	-1.514570E-02	-1.968220E-01	-2.897610E-01	1.904020E-01	-2.677180E-02
2.146050E-01	2.795040E-01	1.984100E-01	2.991320E-01	2.663490E-01	2.449950E-01
1.170520E-01	4.501800E-01	1.602830E-01	2.853550E-01	1.869030E-01	2.563540E-01
-3.556900E-03	2.909080E-01	-2.374850E-02	1.630940E-01	-2.669190E-02	-9.851120E-03
-1.179190E-01	8.744550E-04	-1.243800E-01	-4.446060E-02	4.795040E-01	1.055470E-03
1.425920E-01	2.487760E-02	-5.109040E-01	8.768010E-02	-2.802390E-01	-6.067230E-02
1.820760E-01	-8.225740E-04	-2.206940E-01	2.129680E-02	2.720460E-01	-5.150600E-02
3.351920E-04	3.877600E-01	-1.962200E-01	-3.013050E-01	-1.628360E-02	1.286730E-02
1.527660E-01	1.840920E-01	-7.733150E-01	-3.469140E-01	2.659410E-01	-1.331620E-01
3.127870E-01	1.714900E-02	1.986930E-02	-4.988320E-02	-1.844990E-01	7.414160E-02
5.280280E-03	3.725040E-01	9.034850E-03	5.819980E-02	-1.039320E-02	-7.095400E-02
1.964310E-01	3.934100E-01	-4.168240E-01	6.399750E-02	-7.391210E-01	-3.797070E-01
-1.426960E-02	3.684600E-01	-2.954330E-01	-3.514730E-01	-1.247840E-01	2.542530E-02
2.925300E-03	1.856720E-01	1.588530E-01	2.389900E-01	2.157240E-02	3.159440E-02
1.937930E-01	-2.920250E-02	-6.458550E-02	-4.522390E-02	-1.160340E-01	-4.976610E-02
8.760200E-02	6.058500E-02	5.097100E-03	3.670760E-02	6.913390E-02	8.167850E-02
3.571310E-01	4.833400E-02	3.675560E-01	1.349980E-01	3.635640E-01	1.317710E-01
-5.772790E-03	-7.406560E-02	8.762520E-03	-4.494850E-01	-1.989970E-02	-6.497770E-02
-1.436750E-02	6.132950E-01	-9.888690E-02	5.857520E-01	-2.040720E-01	-7.992710E-02
-7.933010E-04	9.779780E-02	-2.468420E-01	3.697910E-01	1.695460E-01	2.056890E-02
3.476420E-01	2.254890E-01	-3.060050E-01	1.869260E-01	-4.635490E-02	-1.367980E-01
1.004750E-01	1.023270E-01	-1.459500E-01	-1.859670E-01	2.071110E-01	-1.018970E-01
1.477740E-02	1.861680E-01	-5.654750E-04	-8.737580E-03	-5.920970E-03	6.554060E-02
-2.748170E-02	1.777260E-01	-6.600720E-02	2.117380E-01	5.604190E-02	-4.853140E-02
5.783350E-02	1.699460E-01	-2.941900E-01	3.497290E-01	-1.213100E-01	-1.071270E-01
4.094430E-01	2.829260E-01	1.105460E-01	4.810440E-02	2.996680E-01	-2.069510E-01
1.099200E+00	-1.336430E-01	2.734610E+00	5.507690E-01	-2.514630E+00	-5.513100E-02
-1.380050E-01	3.921430E-02	3.174020E-01	-2.252800E-01	-3.625520E-01	-8.047800E-04
2.584190E-01	5.283180E-02	-1.455900E-01	-4.848920E-01	5.117380E-01	-1.478980E-01
3.118830E-01	1.334660E+00	-1.551570E+00	-8.529550E-01	-5.775540E-01	-7.269890E-01
3.564250E-01	3.772710E-02	-3.216260E-01	3.129880E-01	5.468830E-01	1.313720E-01
3.357760E-03	-2.419290E-02	9.985560E-02	5.004430E-02	6.740590E-01	-1.355070E-01
7.247280E-02	1.443350E-02	-2.733060E-01	-2.003470E-02	-2.910180E-01	5.664260E-02
3.745740E-01	1.713030E-01	2.575610E-02	3.280920E-01	5.591430E-01	2.411790E-01
-2.120660E-02	4.627590E-02	-2.332260E-02	8.960510E-02	6.534070E-01	1.618560E-01
3.793050E-01	2.754590E-02	-3.948430E-01	2.495800E-01	-5.694020E-01	-5.042300E-02
-4.887160E-02	4.262140E-01	-3.134550E-01	2.622890E-01	1.278750E-01	-6.087180E-02
1.374420E+00	3.238360E-01	-7.277080E-01	-1.009070E+00	1.728810E-01	-4.916290E-01
2.635000E+00	3.137420E+00	-2.034030E+00	-6.678560E-02	2.061760E-01	2.176140E+00
1.156180E-02	3.297010E-01	-5.743240E-01	-4.852680E-01	-3.599040E-03	8.952900E-02
-3.092650E-02	7.214880E-02	-6.889220E-02	-1.671300E-01	1.044740E-01	6.676540E-03
3.062600E-02	-1.057160E-02	7.386680E-01	-5.959390E-02	1.590160E-01	-2.027610E-02
2.165190E-01	-1.131030E-02	-1.348920E-01	-4.319410E-02	-3.084860E-01	-5.056930E-02
-2.418370E-02	1.500340E-01	3.563090E-02	2.344020E-01	1.610750E-01	3.628680E-02
3.815590E-01	3.697000E-02	-5.739180E-01	5.764860E-01	-2.887780E-01	-2.796370E-01
1.993940E-01	1.642950E-03	-2.178480E-01	8.631350E-02	4.272460E-01	2.353840E-02
-1.528010E-01	7.170900E-01	3.447560E-01	1.915740E+00	-7.134600E-01	1.052660E-01
2.795790E-01	2.142920E-01	3.802590E-02	9.199110E-02	-1.031090E-01	-2.492180E-01
-1.175370E+00	1.174630E+00	-1.439000E+00	2.137550E+00	-5.315410E-01	8.859840E-01
1.060710E-01	7.066000E-01	7.870410E-02	-3.944340E-01	3.040280E-02	7.999900E-02
1.906810E-01	-2.062670E-03	-4.845530E-03	3.821590E-03	2.656700E-02	-3.065010E-03
4.869670E-02	1.734550E-01	-6.265880E-01	4.774700E-01	2.422170E-02	1.448450E-01
3.693290E-01	-1.620530E-01	-7.022880E-01	2.638030E-01	2.187430E-01	1.422490E-01
4.877650E-01	3.478290E-02	-5.323090E-01	-1.795990E-01	8.221970E-01	3.918400E-01
6.626300E-02	-4.506150E-02	1.407400E-01	2.422920E-01	-1.617820E-01	-4.330170E-02
5.668570E-01	2.851110E-01	-4.438570E-01	-6.140010E-01	4.253900E-01	-5.168480E-01
1.195320E-01	3.384140E-01	-4.627070E-02	-1.037320E-02	2.774680E-03	2.025770E-01
1.700430E-01	1.912140E-01	-4.766030E-01	3.945710E-01	-4.011620E-01	-1.809070E-01
9.491460E-02	3.121670E-01	3.297390E-01	1.028060E-01	4.830120E-01	-1.141120E-02
6.089830E-02	5.391040E-01	-4.092170E-01	-4.142790E-01	-1.147470E-01	1.739380E-01
8.515530E-01	2.496730E-01	8.643050E-02	1.936250E-01	3.075180E-01	4.775860E-01
2.204150E-01	-1.591990E-02	-2.569060E-01	-6.529100E-02	3.009280E-01	5.683840E-02
1.145970E-01	4.639410E-01	-3.235440E-01	-1.180440E+00	4.049130E-01	-1.080520E-01
-5.963120E-02	2.280890E-01	-4.016040E-01	1.112900E+00	4.108850E-01	-2.633980E-01
1.901660E-01	8.124750E-03	-3.526700E-02	-6.960290E-02	-1.023030E-01	6.426150E-02
-9.150050E-02	1.466050E-01	-2.162850E-01	-2.209050E-01	-2.386920E-01	9.178500E-03
5.852060E-01	4.453330E-02	-4.019790E-01	-1.228850E-01	-3.556820E-01	-6.797670E-02
5.208260E-02	8.433600E-02	-1.931300E-01	-1.949230E-01	-1.261770E-01	6.709590E-02
2.406700E-05	1.684780E-01	2.286120E-01	-3.104150E-01	-8.578940E-02	2.626940E-02
9.343860E-02	9.449230E-02	1.195110E-01	4.647220E-01	1.719520E-01	1.173260E-01
1.682450E-03	2.631390E-01	-5.020840E-02	1.346450E-01	1.455690E-02	2.166430E-02
9.629090E-02	6.705640E-01	-6.400280E-01	-7.024630E-01	2.176260E-02	-2.520930E-01
7.567930E-02	3.527860E-03	-4.353940E-02	-6.553540E-03	-1.665020E-01	3.164830E-02
3.452350E-01	6.618360E-02	-1.603720E-02	7.161260E-03	5.188010E-02	1.655060E-01
1.348950E-01	7.087140E-04	-4.565280E-01	2.639100E-01	4.150800E-01	4.026210E-02
-4.410780E-02	-7.768820E-01	6.178730E+00	-7.357040E+00	1.796190E+00	-6.418360E-03
-1.091900E-02	8.006440E-01	-2.771320E-03	-4.459080E-02	1.334380E-02	-6.968300E-02
2.790250E-02	1.580390E-01	-1.225220E-01	2.318190E-01	4.194980E-02	7.942990E-02
-7.443620E-02	-7.145040E-02	-6.626710E-01	2.882780E-01	2.894580E-01	-1.525960E-01
4.039560E-01	1.133880E-01	3.456190E-04	2.654850E-02	-6.325280E-02	-2.201230E-01
1.875680E-01	1.402920E-01	2.558060E-01	2.016030E-01	-3.484510E-01	-2.015580E-01
6.519020E-02	1.093650E-01	-6.344980E-02	-9.682400E-02	1.315790E-01	-9.403180E-02
4.636150E-01	3.649380E-02	8.612490E-02	7.355180E-02	-2.565240E-01	-1.301490E-01
1.909280E-01	1.958790E-01	-4.035430E-01	-8.406130E-02	2.966720E-01	-2.336380E-01
7.706840E-01	-2.519430E-02	-5.448420E-02	3.184440E-01	-1.195520E+00	9.490280E-02
1.093570E-02	7.170340E-02	-1.264030E-02	-2.199590E-01	1.441350E-02	-7.587780E-02
-7.405910E-02	-4.378730E-01	-3.554460E-01	-4.552220E-01	-1.679650E-01	-1.873470E-01
6.874680E-01	9.153600E-02	-7.112230E-01	2.664170E-01	1.155190E+00	2.676580E-01
5.453240E-01	3.641030E-01	-1.446910E-02	-4.772740E-01	5.187970E-01	-2.943280E-01
-2.283070E-02	5.027130E-02	-1.619610E-01	2.135390E-01	1.936330E-01	7.835500E-03
-4.332110E-02	2.885960E-01	-1.245200E+00	-6.301880E-01	5.341510E-01	-1.336680E-01
-2.045040E-01	-1.235050E-01	-1.976100E+00	-6.648980E-01	-8.045070E-02	2.515890E-01
-3.737830E-04	1.712630E-01	1.168840E-02	-4.752670E-02	9.888350E-03	-2.634550E-02
-1.296840E-02	-1.843500E-02	-4.455130E-01	9.729060E-02	8.439100E-02	-2.134170E-02
7.694130E-02	2.509660E-01	-1.001060E-02	-5.611200E-02	6.242430E-02	-1.635500E-01
7.587360E-01	5.593130E-02	2.344910E-01	1.151270E-01	-4.250520E-01	-2.113220E-01
3.359770E-02	2.484520E-01	-3.092360E-01	-3.417850E-01	-1.178940E-01	9.147420E-02
-5.541050E-03	8.115090E-02	-3.187100E-01	-2.319700E-01	1.107990E-02	7.229800E-03
9.998060E-02	6.173930E-02	-8.564210E-02	9.709570E-02	-1.344540E-01	-7.875190E-02
1.717850E-01	1.118370E-01	9.936010E-02	-1.664230E-01	1.352700E-01	-1.811280E-01
9.679240E-01	3.764730E-01	-4.826030E-01	-3.531180E-01	-5.916720E-01	6.067310E-01
-1.530330E-01	-8.872890E-02	-7.489490E-01	-3.018890E-01	-1.154060E+00	-2.068980E-01
7.762930E-01	7.978460E-01	-8.868630E-01	8.931150E-02	-6.752900E-02	-2.594420E-01
1.187740E-01	7.958380E-02	2.450390E-03	9.974450E-02	-6.752370E-02	-1.153640E-01
3.983160E-01	1.672110E-01	-1.120290E+00	-1.282540E-01	5.077140E-01	1.014330E-01
-5.512100E-02	-1.188240E-01	6.644800E-03	-3.378580E-01	4.344210E-02	2.131790E-01
-7.243310E-02	4.595760E-01	-1.620520E-01	1.463800E-01	-3.489730E-02	6.243820E-02
-1.566450E-01	4.239740E-03	-3.254330E-01	-3.171560E-01	4.754310E-01	5.279480E-02
-1.625170E-02	1.524530E-02	-3.500000E-02	-2.124980E-01	-3.515800E-02	-5.569950E-02
1.509450E-01	2.189550E-01	4.248760E-02	9.702370E-02	8.077430E-02	1.818430E-01
-4.478740E-01	1.208250E+00	-4.696120E-01	-4.604610E-01	9.169610E-01	3.067530E-01
2.861280E-01	-1.407730E-02	-2.976280E-01	9.082590E-02	1.564540E-01	-1.186280E-01
-3.360640E-01	1.806850E-01	-8.292520E-01	-1.817190E-01	-5.188730E-01	-1.521320E-01
1.069730E+00	3.487120E-01	-1.112350E+00	1.210060E+00	-1.633840E-01	-5.176710E-02
-1.279290E-02	1.610380E-01	-1.854470E-01	9.906210E-02	-7.922000E-02	-2.479000E-02
3.967830E-01	8.672660E-02	2.969800E-03	6.116210E-02	8.820400E-02	2.018460E-01
2.358280E-01	5.847850E-01	-7.418500E-01	1.194690E+00	-7.032600E-01	-3.202830E-02
8.276830E-02	2.717180E-01	-4.579890E-01	-2.412880E-01	-1.459210E-01	1.501780E-01
-1.281840E-01	2.338120E-01	-6.446820E-01	2.907020E-01	2.876220E-01	-1.367840E-01
4.489020E-01	4.046270E-01	-2.298420E-01	-1.241990E-01	-1.834770E-01	4.076070E-01
3.649020E-01	1.042160E+00	-3.664050E-01	-7.219180E-01	-3.152560E-01	4.978270E-01
2.854390E-01	-1.382330E-01	-1.528540E-01	-3.591500E-02	-1.114390E-01	-5.246940E-02
3.255760E-01	3.609980E-03	1.205120E-02	-9.830700E-03	-9.634030E-02	3.431300E-02
-1.194190E-02	2.441490E-01	-2.240820E-01	2.938330E-01	-5.460790E-02	1.009270E-01
6.693630E-02	5.180530E-02	-2.522040E-01	2.453890E-01	-1.921050E-01	-6.201700E-02
3.741260E-01	1.745290E-01	-8.957240E-01	-2.915100E-01	-6.517760E-01	2.671540E-02
4.263000E-01	5.284460E-02	-7.505940E-01	-4.895510E-01	1.542080E-02	-1.858730E-01
1.003900E-01	-3.927710E-02	-1.510250E-01	-7.758640E-02	-2.847760E-01	-1.270460E-01
1.160770E+00	3.455570E-01	1.938510E-01	3.597060E-01	-1.132940E+00	-4.646240E-01
9.458590E-03	-3.505740E-02	-1.053090E-01	2.876420E-01	-9.516520E-03	-6.201360E-02
4.145970E-02	1.524820E-01	-3.152780E-01	-2.233650E-01	-1.378910E-01	8.013500E-02
6.381230E-02	-6.940870E-04	-9.677300E-02	-7.433100E-02	2.462120E-01	-8.188470E-03
8.964120E-01	9.803650E-02	-1.417100E+00	-1.079390E-01	3.409800E-01	1.305380E-01
1.868710E-01	1.371760E-02	-7.277080E-04	5.836270E-02	1.455720E-01	5.455010E-02
3.724960E-01	5.236460E-01	2.219440E-01	-5.080360E-01	4.270990E-01	-4.416560E-01
4.810960E-02	9.711340E-02	-4.017120E-01	-1.476020E-01	-3.269750E-01	-6.297180E-02
1.125560E+00	1.196190E-01	-3.851910E-01	5.549230E-02	2.618980E-01	3.285820E-01
8.081090E-02	1.069380E-02	-5.296510E-01	2.271750E-01	-4.092960E-01	-3.166550E-02
3.814500E-02	-4.224160E-02	-9.585190E-02	-1.016170E-01	-3.294640E-02	2.198970E-02
1.063930E-01	1.494500E-01	-4.004300E-01	1.002960E-01	1.020040E-01	1.264680E-01
-6.976670E-03	-4.471490E-02	-9.847880E-02	-1.577010E-01	-6.976170E-02	-1.779720E-02
3.443280E-01	1.489540E-01	-6.699220E-01	-1.143420E-01	2.091630E-01	3.014430E-02
9.046060E-02	3.574260E-02	-7.683130E-02	2.500950E-02	1.388160E-01	-1.675630E-01
-1.782290E-01	2.268280E-02	8.294320E-01	1.495070E-01	4.950200E-01	4.427630E-02
5.697230E-02	5.184340E-01	-9.924050E-03	1.593250E-01	-6.111950E-02	-1.734220E-01
3.002140E-01	-7.946790E-02	-1.049680E-01	3.642140E-01	-3.371760E-01	-1.099930E-01
4.742400E-01	3.882480E-03	-1.097900E-01	8.038100E-02	1.002310E-02	3.726930E-02
2.053720E-01	2.623100E-02	-3.648560E-02	5.252800E-02	1.924440E-01	7.551090E-02
5.780680E+00	1.205140E+00	-4.650520E+00	-1.255580E+00	2.202310E+00	-8.837730E-01
1.430500E-01	4.084220E-01	-2.572320E-02	-1.673070E-02	1.784790E-02	2.669010E-01
1.094450E+00	2.967570E-01	-8.115770E-01	-8.269160E-02	3.093600E-01	4.573800E-02
-1.009250E-01	1.587290E-01	6.636200E-02	1.086880E-01	-1.004720E-01	-9.470510E-02
4.999670E-01	2.284510E-01	-1.374690E-01	-9.026270E-02	8.008530E-02	-3.420710E-01
9.467720E-02	-3.461730E-01	-4.006020E-01	7.139870E-02	1.181660E-01	2.269170E-01
3.855680E+00	2.072150E+00	-4.626390E+00	-1.920610E+00	-5.877740E-01	-1.879960E-02
1.427510E-01	4.499710E-01	-3.629950E-01	7.520070E-02	2.534410E-01	2.903080E-02
2.866580E-05	1.757600E-01	8.836750E-02	-1.459950E-01	-2.568440E-03	5.978200E-03
8.050000E-04	2.183230E-01	-3.890740E-01	-3.074890E-01	2.764490E-01	-8.316390E-02
3.158070E-01	2.609510E-02	-2.050390E-04	-6.728900E-04	-2.827820E-03	-1.094910E-01
2.297200E-01	8.996760E-03	-1.144220E-01	-6.606690E-03	2.521730E-03	4.656640E-02
-5.379960E-01	1.793910E+00	-4.880200E+00	-2.344730E+00	-3.197590E-01	-5.613550E-01
1.845850E-02	7.720070E-03	-8.770340E-02	-1.513340E-01	-4.690700E-02	2.726170E-02
1.884760E-01	2.177710E-01	-2.351480E-03	1.827360E-02	-1.713220E-02	-2.025970E-01
6.378530E-01	1.829350E-02	-7.264450E-02	-3.024400E-02	1.498840E-02	-1.344560E-01
3.136090E-01	2.275820E-01	1.887610E-01	-1.039360E+00	3.232690E-01	1.490970E-01
6.681990E-01	3.262750E-01	-3.404940E-01	-1.078510E-01	8.716130E-01	-5.116540E-01
-4.905630E-02	-1.302710E-01	-1.538990E-01	-2.433400E-01	2.682050E-01	2.303910E-01
2.261170E-02	2.769940E-01	-5.958080E-01	1.722120E-02	-6.556710E-02	-6.003500E-02
-2.832060E-02	2.938690E-01	-4.637200E-01	-1.089300E-01	1.892140E-01	-1.769520E-01
-3.975110E-02	2.602340E-01	7.978800E-02	-1.557530E-01	-6.399210E-02	6.175180E-02
2.243340E-01	8.362500E-01	-1.719440E+00	2.708950E-01	-1.245030E+00	-2.135320E-01
2.464320E-01	4.832080E-01	-1.134680E+00	-5.310970E-01	1.584330E-01	-3.691560E-01
4.533850E-01	9.534150E-02	-1.566140E+00	-2.203810E-01	-4.929670E-01	-1.240970E-01
5.037070E-01	-9.357640E-04	-7.610190E-01	7.471590E-02	4.109050E-01	2.780090E-02
4.499260E-01	-6.177310E-02	-7.185450E-01	-2.801750E-01	-1.111550E-01	1.055730E-01
-3.832010E-02	-1.673010E-01	8.935500E-02	2.457960E-01	-2.631790E-01	2.036220E-02
3.098840E-01	8.378820E-01	-1.357050E+00	-8.142190E-01	6.564500E-01	-5.297750E-02
4.582610E-01	2.026310E-02	5.559830E-02	-3.607410E-02	1.661130E-01	-9.684550E-02
1.261310E-01	5.418650E-02	-2.236910E-01	-2.013220E-01	2.272520E-01	-8.535150E-02
-3.323070E-01	1.553470E-01	-1.050910E+00	1.233630E-01	-2.105140E-01	-2.941300E-01
3.701160E-01	1.751790E-01	1.228650E-02	5.480570E-02	8.072190E-02	2.547060E-01
4.627170E-01	4.359920E-02	7.648000E-02	-1.243030E-01	-2.989150E-01	1.514870E-01
1.110190E-02	3.600640E-01	-3.825120E-01	-2.022450E-01	-2.998930E-02	6.340650E-02
1.564200E+00	1.136570E+00	-1.618530E+00	1.228700E+00	1.158410E+00	-2.895790E-01
-2.400010E-02	-2.030110E-01	-4.234330E-01	-4.754190E-01	1.688740E-01	6.986030E-02
2.121620E-01	-3.884040E-02	-2.755230E-01	-1.577150E-01	4.287910E-01	3.275260E-02
2.090030E-01	3.999410E-01	-3.373970E-01	-9.688580E-01	1.985260E-01	-1.600040E-01
1.932360E-01	3.707830E-01	2.401380E-01	3.018470E-01	2.384210E-01	2.803170E-01
6.772670E-01	-1.922910E-01	-5.687340E-01	3.951000E-01	6.893390E-01	-9.567680E-03
-1.101590E+00	-1.078150E-01	-1.761710E+00	8.234480E-01	1.815090E+00	-3.648950E-01
3.214360E-01	-3.270040E-02	-1.073430E+00	1.744650E-01	-1.312420E-01	5.361710E-02
1.388640E-01	6.781470E-04	-2.021430E-01	5.232230E-02	3.593250E-01	1.215130E-02
1.408940E-01	1.343560E-01	1.045530E-01	2.441440E-01	-1.678810E-01	-1.552340E-01
3.542460E-01	8.479050E-01	5.509480E-01	5.194640E-01	-3.850380E-01	-2.246750E-01
1.969670E-01	-9.008960E-03	-2.876390E-02	-7.100750E-02	-1.813150E-01	2.441850E-02
6.451150E-02	-5.823220E-03	-1.001380E+00	-3.270900E-01	1.235870E-01	-2.919280E-02
1.154910E-01	5.845350E-02	-7.948520E-02	-8.032760E-02	1.196950E-01	-8.224680E-02
6.424050E-02	9.106220E-02	-1.820740E-01	1.536350E-01	2.169040E-01	8.382000E-02
2.071270E-01	-2.116540E-02	-1.475940E-01	-5.591710E-02	-7.974770E-02	-2.802230E-02
5.196300E-01	4.001620E-02	1.538970E-01	-5.927620E-01	5.782440E-01	-3.057140E-01
2.884740E-01	1.061840E+00	-2.297690E-01	-1.690370E-01	3.611360E-01	-2.937510E-01
6.116760E-02	2.174110E-01	-2.578760E-01	-1.221780E-01	8.039920E-02	-1.159860E-01
-5.393920E-01	-6.913410E-02	-6.929140E-01	4.787950E-01	6.802970E-02	-5.112030E-02
1.753200E-02	4.211160E-01	-2.163830E-02	-2.610370E-02	-1.140260E-03	-9.060710E-02
5.090260E-01	1.272360E-01	1.161690E-01	-1.231050E-01	-2.569210E-01	2.584580E-01
1.570200E+00	2.295720E-01	-1.179200E+00	2.669120E-02	-3.330500E-01	-8.092380E-02
6.720980E-01	1.129550E-01	-6.883700E-01	-3.691850E-02	1.481910E+00	-1.648570E-01
-8.286950E-03	6.257030E-01	-4.637000E-01	5.896890E-02	2.740080E-01	-3.472350E-01
3.237870E-01	4.694610E-01	-3.472010E-01	-4.911780E-02	7.564770E-02	-7.597760E-02
2.469640E-01	2.050310E-01	2.620990E-02	1.101620E-01	1.115690E-01	2.264240E-01
2.943450E-01	-6.780240E-03	-3.046400E-02	-1.496550E-02	-2.987980E-02	-1.077280E-03
5.296300E-01	8.393750E-01	-8.660310E-01	-1.274650E+00	9.963370E-01	-1.944840E-01
